Source,Sink,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common_Neighbours,Shortest_Path_Length,Page_source,Page_sink,Hub_source,Hub_sink,Authority_Source,Authority_Sink,Source_Out,Source_In,Sink_out,Sink_in
3730870,3175312,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,3.1283727255003424e-12,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
2690278,3761780,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,8.939034646343765e-13,1.4556848161889906e-09,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
2058283,8356,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0178998188973313e-05,1.3482247651929316e-53,0.0,0.0,0.0013145478554204284,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2646810,4575002,0.0,0,0,36,0,2,2.8785923647081138e-05,3.026974059379355e-05,1.9463591774933224e-07,0.0,0.0,0.0012797407626579777,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3633833,2573172,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,4.2512904910568356e-10,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
4247331,82320,0.0,0,0,36,0,2,2.8785923647081138e-05,3.311929728336462e-05,2.858199635833994e-55,0.0,0.0,0.000440357295313597,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3983042,2701676,0.0,0,0,48,0,2,2.8785923647081138e-05,3.280659369933921e-05,6.212173338962777e-12,3.917482340888194e-10,0.0,2.681082592241534e-55,0.00020096463022508038,0.0,0.00023445873526259378,3.34941050375134e-05
2093176,2186222,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00013198312165503835,2.858199635833994e-55,0.0,0.0,1.7158831876630363e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1412983,2528294,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,3.382359624366524e-07,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3920505,4846084,0.0,0,0,66,0,2,2.8785923647081138e-05,3.682726375159728e-05,7.053369897570056e-13,7.21728800224147e-51,0.0,2.0676533494245966e-11,0.00020096463022508038,0.0,0.0003014469453376206,6.69882100750268e-05
3320046,4335591,0.0,0,0,36,0,2,2.8785923647081138e-05,3.3183171739075425e-05,1.7408704915761638e-09,0.0,0.0,0.0015248812178344094,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1262238,1048746,0.0,0,0,36,0,2,2.8785923647081138e-05,5.383080284775961e-05,2.858199635833994e-55,0.0,0.0,6.625955754366968e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3059183,1766159,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,1.1449924275268778e-06,1.5919350280914008e-11,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
1495241,4548619,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0360561856975957e-05,3.0598442895660235e-11,0.0,0.0,0.0011907536896166638,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3717996,3452178,0.0,0,0,36,0,2,2.8785923647081138e-05,3.39695920623323e-05,2.858199635833994e-55,0.0,0.0,0.0010602886751971139,0.00020096463022508038,0.0,0.0,0.00020096463022508038
908046,458466,0.0,0,0,30,0,2,2.8785923647081138e-05,5.658131783911404e-05,2.858199635833994e-55,0.0,0.0,0.0007191062237603316,0.00020096463022508038,0.0,0.0,0.00016747052518756699
319732,3806748,0.0,0,0,72,0,2,2.8785923647081138e-05,6.76887357233865e-05,0.000546344985776994,0.0,0.0,9.704004029113728e-05,0.00040192926045016077,0.0,0.0,0.00020096463022508038
748200,1665032,0.0,0,0,24,0,2,2.8785923647081138e-05,4.562643955431789e-05,2.858199635833994e-55,0.0,0.0,0.0006506584032498328,0.00020096463022508038,0.0,0.0,0.0001339764201500536
856916,2741764,0.0,0,0,48,0,2,2.8785923647081138e-05,3.328571388221692e-05,1.787059100674785e-05,0.0,0.0,0.0016955653823007664,0.0002679528403001072,0.0,0.0,0.00020096463022508038
2695621,4579955,0.0,0,0,144,0,2,2.8785923647081138e-05,2.9934904488572163e-05,0.0012573987328990946,0.0,0.0,0.001606608195891596,0.0008038585209003215,0.0,0.0,0.00020096463022508038
4016649,3678951,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,2.342301325302791e-08,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3699726,4642092,0.0,0,0,36,0,2,2.8785923647081138e-05,9.631672408764216e-05,1.8203840265488612e-12,0.0,0.0,1.6330826500044986e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4599604,1537367,0.0,0,0,49,0,2,3.280659369933921e-05,3.280659369933921e-05,3.1299710449278117e-12,4.831665289216184e-08,1.851824952359107e-15,1.4445623475633533e-12,0.00020096463022508038,3.34941050375134e-05,0.00020096463022508038,3.34941050375134e-05
4323755,1211774,0.0,0,0,30,0,2,2.8785923647081138e-05,3.430546805981224e-05,0.00012242049206653325,0.0,0.0,0.000651234056088099,0.00033494105037513397,0.0,0.0,0.00010048231511254019
117178,2785207,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0417889983116226e-05,0.0002403791182744763,0.0,0.0,0.0015896586319655945,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2934603,2472584,0.0,0,0,78,0,2,2.8785923647081138e-05,4.897741670202971e-05,2.858199635833994e-55,1.6995098638434592e-08,0.0,1.3336302679881943e-08,0.00020096463022508038,0.0,0.0003014469453376206,0.00016747052518756699
1432887,2529373,0.0,0,0,36,0,2,2.8785923647081138e-05,6.475951323938814e-05,2.858199635833994e-55,0.0,0.0,6.352312573202085e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4493215,2784278,0.0,0,0,72,0,2,3.150080918314174e-05,3.571979250273202e-05,1.0892521577396637e-48,0.0,4.730350558517576e-10,0.0007917284451375693,0.00036843515541264734,3.34941050375134e-05,0.0,0.00020096463022508038
4159232,4217711,0.0,0,0,48,0,2,2.8785923647081138e-05,3.5504299611566186e-05,0.00012647657645247648,0.0,0.0,0.0007927284182384233,0.0002679528403001072,0.0,0.0,0.00020096463022508038
3756910,1193087,0.0,0,0,78,0,2,4.1345327729633983e-05,3.581024775071121e-05,1.5454790601527962e-06,0.0,2.35196590382908e-09,0.00014252298168220486,0.00033494105037513397,0.00010048231511254019,0.0,0.00020096463022508038
1648871,4590454,0.0,0,0,6,0,2,2.8785923647081138e-05,3.113235145621658e-05,2.858199635833994e-55,0.0,0.0,8.37277334514569e-07,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
4458811,3019604,0.0,0,0,60,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,0.00026791053999611456,0.0,0.0,0.00020096463022508038,0.0,0.00033494105037513397,0.0
3148390,2002788,0.0,0,0,36,0,2,2.8785923647081138e-05,3.137499073347418e-05,2.858199635833994e-55,0.0,0.0,0.0016462348106516457,0.00020096463022508038,0.0,0.0,0.00020096463022508038
769445,2986095,0.0,0,0,54,0,2,3.280659369933921e-05,3.146655526646154e-05,3.651321178628781e-16,0.0,1.0840096391156477e-53,0.0015099785018646238,0.0002679528403001072,3.34941050375134e-05,0.0,0.00020096463022508038
4542296,4029056,0.0,0,0,36,0,2,2.8785923647081138e-05,6.84696539643818e-05,4.843616298247066e-53,0.0,0.0,5.6452391215419334e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3097604,4305969,0.0,0,0,84,0,2,3.280659369933921e-05,3.012314632271936e-05,9.981778809543968e-06,0.0,2.681082592241534e-55,0.0013904942882318329,0.0004354233654876742,3.34941050375134e-05,0.0,0.00020096463022508038
3135278,1898689,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,8.408616657305951e-08,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3490385,2303097,0.0,0,0,6,0,2,2.8785923647081138e-05,2.9337543140141993e-05,2.858199635833994e-55,0.0,0.0,1.0286479188430544e-05,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
2880138,1230311,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0716402392975354e-05,1.1365111192122043e-15,0.0,0.0,0.0016293800261469543,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1799854,1094216,0.0,0,0,60,0,2,3.1440312482200594e-05,9.570557843284365e-05,1.0053361516510327e-49,0.0,5.658224614718751e-50,5.5340543194270626e-05,0.00033494105037513397,3.34941050375134e-05,0.0,0.00020096463022508038
3441024,3198893,0.0,0,0,36,0,2,2.8785923647081138e-05,6.752324429756618e-05,2.858199635833994e-55,0.0,0.0,3.886423165391798e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1712592,256053,0.0,0,0,36,0,2,2.8785923647081138e-05,4.1425886206703104e-05,2.858199635833994e-55,0.0,0.0,0.0012395048818382244,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1213060,3485270,0.0,0,0,36,0,2,2.8785923647081138e-05,5.860517169270736e-05,2.858199635833994e-55,0.0,0.0,0.0009233767124646403,0.00020096463022508038,0.0,0.0,0.00020096463022508038
674419,1687481,0.0,0,0,24,0,2,2.8785923647081138e-05,6.784386129758814e-05,1.0431004105700431e-12,0.0,0.0,8.767961465210593e-07,0.00020096463022508038,0.0,0.0,0.0001339764201500536
2253113,4199739,0.0,0,0,42,0,2,2.8785923647081138e-05,3.0705099727213146e-05,2.7942194021869813e-07,0.0,0.0,0.0012383808563420876,0.00023445873526259378,0.0,0.0,0.00020096463022508038
1687100,4699308,0.0,0,0,36,0,2,2.8785923647081138e-05,3.7275867794952615e-05,1.43361243563031e-09,0.0,0.0,0.0007959752621614863,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1687914,1492115,0.0,0,0,48,0,2,2.8785923647081138e-05,8.286497279527046e-05,0.0001301268980511884,0.0,0.0,2.896753963912517e-06,0.0002679528403001072,0.0,0.0,0.00020096463022508038
4467644,4597686,0.0,0,0,36,0,2,2.8785923647081138e-05,3.241060249052478e-05,2.858199635833994e-55,0.0,0.0,0.0010615282160852226,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1287150,4587728,0.0,0,0,36,0,2,2.8785923647081138e-05,3.086715163694419e-05,2.4547399794054262e-08,0.0,0.0,0.001065265737307588,0.00020096463022508038,0.0,0.0,0.00020096463022508038
885888,2401150,0.0,0,0,36,0,2,2.8785923647081138e-05,3.120963721306935e-05,0.00011866008994812639,0.0,0.0,0.0010362704072428475,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4059232,1934540,0.0,0,0,42,0,2,2.8785923647081138e-05,2.8785923647081138e-05,4.168972090739521e-06,3.5794157430120867e-13,0.0,0.0,0.00023445873526259378,0.0,0.00020096463022508038,0.0
2167353,2927967,0.0,0,0,18,0,2,2.8785923647081138e-05,0.00010115798458772645,2.858199635833994e-55,0.0,0.0,4.794149265721202e-62,0.00020096463022508038,0.0,0.0,0.00010048231511254019
2431787,2243309,0.0,0,0,36,0,2,2.8785923647081138e-05,3.12376844345702e-05,4.419484430969448e-07,0.0,0.0,0.0010912117606029714,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4066935,3061931,0.0,0,0,70,0,2,2.8785923647081138e-05,3.682726375159728e-05,6.364912515595459e-06,6.661210674324771e-10,0.0,7.33914826536534e-11,0.00023445873526259378,0.0,0.0002679528403001072,6.69882100750268e-05
2912103,2616761,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00010598278865043614,3.919249848959431e-10,0.0,0.0,2.9437189750749787e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1451983,4398710,0.0,0,0,36,0,2,2.8785923647081138e-05,5.8982482337987685e-05,1.6999093824563544e-07,0.0,0.0,7.221124075887325e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1760195,3815591,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0177905163047657e-05,2.858199635833994e-55,0.0,0.0,0.00137500355025197,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1268923,4185459,0.0,0,0,36,0,2,2.8785923647081138e-05,3.1639211243643515e-05,3.599225069002377e-06,0.0,0.0,0.0008574485002607216,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3584579,4561007,0.0,0,0,36,0,2,2.8785923647081138e-05,3.4578374603688184e-05,2.858199635833994e-55,0.0,0.0,0.0007583672626141173,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3210823,4593452,0.0,0,0,36,0,2,2.8785923647081138e-05,3.59514183030733e-05,5.927782321759732e-12,0.0,0.0,0.0003512664606632813,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2679215,4079576,0.0,0,0,7,0,2,2.8785923647081138e-05,2.8958934610411703e-05,6.575436173203367e-10,0.0,0.0,0.0006425453919582478,0.00023445873526259378,0.0,0.0,3.34941050375134e-05
3308965,1499488,0.0,0,0,24,0,2,2.8785923647081138e-05,0.00010460427320394765,2.858199635833994e-55,0.0,0.0,1.218098991903635e-09,0.00020096463022508038,0.0,0.0,0.0001339764201500536
1308257,1360090,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,1.625254191429525e-07,2.5775084490981255e-10,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
4556619,524247,0.0,0,0,48,0,2,2.8785923647081138e-05,0.00015021015922527493,8.90557878770923e-09,0.0,0.0,1.6427936808562865e-06,0.00020096463022508038,0.0,0.0,0.0002679528403001072
3464435,3158801,0.0,0,0,48,0,2,3.6252882315560414e-05,3.117853572395705e-05,2.7051734415137523e-13,0.0,6.348633333407414e-07,0.0010102871073191,0.00020096463022508038,6.69882100750268e-05,0.0,0.00020096463022508038
4834181,1615948,0.0,0,0,5,0,2,2.8785923647081138e-05,5.290994396062957e-05,9.370487782109127e-11,0.0,0.0,5.658224614718744e-74,0.00016747052518756699,0.0,0.0,3.34941050375134e-05
4548696,2910685,0.0,0,0,36,0,2,2.8785923647081138e-05,4.1317050692744975e-05,2.5014064908089737e-10,0.0,0.0,0.00022613636264891436,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1486569,380005,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011647259779456958,2.858199635833994e-55,0.0,0.0,2.83911475660716e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1221273,4569835,0.0,0,0,18,0,2,2.8785923647081138e-05,8.048025289039922e-05,1.8844464385067952e-12,0.0,0.0,3.416139941524935e-52,0.00020096463022508038,0.0,0.0,0.00010048231511254019
1504438,1269021,0.0,0,0,36,0,2,2.8785923647081138e-05,3.644459076496152e-05,9.641318231509504e-12,0.0,0.0,0.0008778579276348931,0.00020096463022508038,0.0,0.0,0.00020096463022508038
273892,4626132,0.0,0,0,36,0,2,2.8785923647081138e-05,3.5808653407334885e-05,1.5438274917726058e-13,0.0,0.0,0.00015975601268529378,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4312824,3833152,0.0,0,0,84,0,2,3.280659369933921e-05,4.110437941126104e-05,0.0001808634223018407,0.0,6.012219933340508e-11,0.00097253508118475,0.0004354233654876742,3.34941050375134e-05,0.0,0.00020096463022508038
2240718,1337977,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00013140874021900148,3.798052597259188e-52,0.0,0.0,2.6780318692943176e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1187945,4097285,0.0,0,0,36,0,2,2.8785923647081138e-05,3.086619357421698e-05,2.858199635833994e-55,0.0,0.0,0.0008171692259322582,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1628691,4570236,0.125,0.1111111111111111,0.45511961331341866,18,1,2,2.8785923647081138e-05,6.152204302364653e-05,0.0001352680153972356,0.0,0.0,1.0666111071661891e-09,0.00020096463022508038,0.0,0.0,0.00010048231511254019
3764155,1080529,0.0,0,0,36,0,2,2.8785923647081138e-05,5.962739996518367e-05,2.858199635833994e-55,0.0,0.0,0.00012074904835223799,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2259251,4196528,0.0,0,0,36,0,2,2.8785923647081138e-05,3.086967098366223e-05,2.858199635833994e-55,0.0,0.0,0.001532635001973552,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2299390,1491019,0.0,0,0,18,0,2,2.8785923647081138e-05,8.048025289039922e-05,2.858199635833994e-55,0.0,0.0,6.620851550976532e-53,0.00020096463022508038,0.0,0.0,0.00010048231511254019
1049492,398291,0.0,0,0,36,0,2,2.8785923647081138e-05,8.358614744527956e-05,2.858199635833994e-55,0.0,0.0,0.00019191177838583516,0.00020096463022508038,0.0,0.0,0.00020096463022508038
233391,2965375,0.0,0,0,36,0,2,2.8785923647081138e-05,3.311471989139228e-05,2.858199635833994e-55,0.0,0.0,0.0007008593004653881,0.00020096463022508038,0.0,0.0,0.00020096463022508038
717673,3995418,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
2941407,2964315,0.0,0,0,36,0,2,2.8785923647081138e-05,7.371878249995695e-05,4.843616298247062e-53,0.0,0.0,8.89892979933272e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
682761,1558128,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00013308816718871528,2.858199635833994e-55,0.0,0.0,5.819412342761511e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4352101,697201,0.0,0,0,36,0,2,2.8785923647081138e-05,2.9992910901004622e-05,2.8588858072058738e-05,0.0,0.0,0.0014746016299763993,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4239933,2533625,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00011934880395286374,2.858199635833994e-55,0.0,0.0,8.211018637997968e-07,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1068581,2394046,0.0,0,0,36,0,2,2.8785923647081138e-05,5.8572467305576845e-05,2.858199635833994e-55,0.0,0.0,4.394046211557021e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1176065,3366522,0.0,0,0,12,0,2,2.8785923647081138e-05,3.052451774133628e-05,1.4140126767698691e-09,0.0,0.0,1.903087565120022e-05,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
2913818,4272458,0.09090909090909091,0.09090909090909091,0.4170323914242463,36,1,2,2.8785923647081138e-05,2.8785923647081138e-05,9.727367909857342e-13,7.417016332845879e-13,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
4159234,597760,0.0,0,0,36,0,2,2.8785923647081138e-05,3.1441025691454416e-05,4.843616298247062e-53,0.0,0.0,0.0018309701296790862,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4818958,708203,0.0,0,0,60,0,2,2.8785923647081138e-05,2.8785923647081138e-05,5.331394184780253e-11,0.0002739886132574968,0.0,0.0,0.00020096463022508038,0.0,0.00033494105037513397,0.0
3192626,1092178,0.0,0,0,28,0,2,2.8785923647081138e-05,6.000775727738873e-05,3.748170239113755e-08,0.0,0.0,1.0234922176168302e-05,0.00023445873526259378,0.0,0.0,0.0001339764201500536
3438286,4629375,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,2.858199635833994e-55,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
879908,4254453,0.0,0,0,54,0,2,2.8785923647081138e-05,4.2862001833130026e-05,1.8844464385067952e-12,1.4140131083755804e-09,0.0,1.1446845502372699e-10,0.00020096463022508038,0.0,0.00020096463022508038,0.00010048231511254019
1954387,610672,0.0,0,0,30,0,2,2.8785923647081138e-05,0.00011418495555704261,2.279903740565981e-15,0.0,0.0,9.963640713963472e-06,0.00020096463022508038,0.0,0.0,0.00016747052518756699
1452,3373263,0.0,0,0,12,0,2,2.8785923647081138e-05,5.333019968763891e-05,1.55889416662057e-11,0.0,0.0,1.677479244972821e-05,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
4207021,606980,0.0,0,0,10,0,2,3.2103909690980456e-05,3.119832567843598e-05,3.817077605728861e-12,0.0,2.1378496446850118e-07,9.215041839567202e-07,0.0003014469453376206,3.34941050375134e-05,0.0,3.34941050375134e-05
1413126,2746611,0.0,0,0,12,0,2,2.8785923647081138e-05,6.497195411740379e-05,2.858199635833994e-55,0.0,0.0,1.1522980693792663e-63,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
3149884,128838,0.0,0,0,30,0,2,2.8785923647081138e-05,6.824411900725517e-05,1.3482247651929316e-53,0.0,0.0,2.4059077984547447e-06,0.00020096463022508038,0.0,0.0,0.00016747052518756699
2598830,299664,0.0,0,0,36,0,4,2.8785923647081138e-05,3.205001206365876e-05,1.7764622667514223e-08,0.0,0.0,0.001149798237157592,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3017206,948009,0.0,0,0,66,0,2,3.280659369933921e-05,3.381371191342015e-05,1.0053361516510327e-49,0.0,2.3694557370440933e-06,0.00020037523797243227,0.00033494105037513397,3.34941050375134e-05,0.0,0.00020096463022508038
970600,2125683,0.0,0,0,36,0,2,2.8785923647081138e-05,3.169521950127266e-05,2.858199635833994e-55,0.0,0.0,0.0014335762062192882,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1211741,4121054,0.0,0,0,6,0,2,2.8785923647081138e-05,4.084793380385536e-05,1.348224765192931e-53,0.0,0.0,9.383378949212162e-07,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
2835234,570107,0.0,0,0,36,0,2,2.8785923647081138e-05,0.00015342847288762695,0.00024110093848393713,0.0,0.0,4.1919130443664605e-51,0.00020096463022508038,0.0,0.0,0.00020096463022508038
675370,1471569,0.0,0,0,36,0,2,2.8785923647081138e-05,8.467393390598787e-05,2.858199635833994e-55,0.0,0.0,0.0006475284302560916,0.00020096463022508038,0.0,0.0,0.00020096463022508038
4610268,1275066,0.0,0,0,36,0,2,2.8785923647081138e-05,9.733191278374665e-05,1.909690659920301e-10,0.0,0.0,1.1135755532468582e-06,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1584806,1092555,0.0,0,0,24,0,2,2.8785923647081138e-05,4.3499915723875144e-05,8.591294772115859e-07,0.0,0.0,0.0004678491069532043,0.00020096463022508038,0.0,0.0,0.0001339764201500536
2904717,762869,0.0,0,0,5,0,2,2.8785923647081138e-05,4.111573863952487e-05,1.0053361516510313e-74,0.0,0.0,0.0006500219039455257,3.34941050375134e-05,0.0,0.0,0.00016747052518756699
3892708,1170664,0.0,0,0,36,0,2,2.8785923647081138e-05,2.8785923647081138e-05,2.858199635833994e-55,4.594292202827306e-10,0.0,0.0,0.00020096463022508038,0.0,0.00020096463022508038,0.0
3976780,1552898,0.0,0,0,42,0,2,2.8785923647081138e-05,8.27264895536618e-05,2.858199635833994e-55,0.0,0.0,3.575968435007827e-06,0.00020096463022508038,0.0,0.0,0.00023445873526259378
1808958,3153165,0.0,0,0,48,0,2,2.8785923647081138e-05,3.081179688694902e-05,4.208256091725268e-05,0.0,0.0,0.0013429183612353195,0.0002679528403001072,0.0,0.0,0.00020096463022508038
3293844,282738,0.0,0,0,60,0,2,2.8785923647081138e-05,3.721314740986442e-05,9.863770822208666e-50,3.3909603054464103e-07,0.0,1.5645650683059864e-52,0.00020096463022508038,0.0,0.0002679528403001072,6.69882100750268e-05
2027803,2619844,0.0,0,0,30,0,2,2.8785923647081138e-05,8.363974900322617e-05,2.858199635833994e-55,0.0,0.0,5.284087004794812e-06,0.00020096463022508038,0.0,0.0,0.00016747052518756699
250137,2976917,0.0,0,0,18,0,2,2.8785923647081138e-05,3.475706000045328e-05,1.0625023923594175e-10,0.0,0.0,0.00012847376751044923,0.00020096463022508038,0.0,0.0,0.00010048231511254019
4418160,3626136,0.0,0,0,36,0,2,2.8785923647081138e-05,3.438285546780837e-05,2.858199635833994e-55,0.0,0.0,0.0010540679378033802,0.00020096463022508038,0.0,0.0,0.00020096463022508038
3372601,3785031,0.0,0,0,6,0,2,2.8785923647081138e-05,3.0951857009360005e-05,3.848846058170244e-18,0.0,0.0,1.4737965001041149e-08,0.00020096463022508038,0.0,0.0,3.34941050375134e-05
3318630,701503,0.0,0,0,120,0,2,3.1601637018043666e-05,3.280659369933921e-05,7.21728800224147e-51,3.05647732580832e-21,5.658224614718751e-50,1.6537242843852943e-06,0.0003014469453376206,3.34941050375134e-05,0.00036843515541264734,3.34941050375134e-05
3961269,303000,0.0,0,0,24,0,2,2.8785923647081138e-05,8.954812155641197e-05,1.059691537074828e-10,0.0,0.0,3.396131261832528e-05,0.00020096463022508038,0.0,0.0,0.0001339764201500536
1978642,1969680,0.0,0,0,36,0,2,2.8785923647081138e-05,3.361054298184085e-05,2.858199635833994e-55,0.0,0.0,0.0001991719119224195,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1285540,3833101,0.0,0,0,12,0,2,2.8785923647081138e-05,5.5322345991984415e-05,1.3482247651929314e-53,0.0,0.0,5.966785030526886e-06,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
4399173,2631408,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0897653880207107e-05,2.8167090687927083e-10,0.0,0.0,0.0013328298306329815,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1225417,3677077,0.0,0,0,12,0,2,2.8785923647081138e-05,4.88892739083715e-05,6.576786344185809e-10,0.0,0.0,8.218319076843094e-07,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
1917370,970119,0.0,0,0,36,0,2,2.8785923647081138e-05,9.36790934318771e-05,6.0703918902007656e-49,0.0,0.0,8.600847992579968e-05,0.00020096463022508038,0.0,0.0,0.00020096463022508038
716749,4720136,0.0,0,0,24,0,2,2.8785923647081138e-05,9.177642113245761e-05,2.858199635833994e-55,0.0,0.0,9.617423215616452e-09,0.00020096463022508038,0.0,0.0,0.0001339764201500536
2164938,2616090,0.0,0,0,12,0,2,2.8785923647081138e-05,5.583633006114795e-05,2.858199635833994e-55,0.0,0.0,1.3079032125037278e-08,0.00020096463022508038,0.0,0.0,6.69882100750268e-05
4021250,1378011,0.0,0,0,36,0,2,2.8785923647081138e-05,3.1653195799408835e-05,5.869239915131066e-49,0.0,0.0,0.0012688223971467412,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1898939,2124762,0.0,0,0,60,0,2,3.1601637018043666e-05,0.00013573574703714588,7.498253037558766e-13,0.0,5.0386898672684524e-14,3.3629180089339027e-06,0.0003014469453376206,3.34941050375134e-05,0.0,0.00020096463022508038
725231,2353568,0.0,0,0,36,0,2,2.8785923647081138e-05,3.30999014831298e-05,1.348224765192931e-53,0.0,0.0,0.0008390705396839714,0.00020096463022508038,0.0,0.0,0.00020096463022508038
1072647,2289244,0.0,0,0,72,0,2,3.223221226330234e-05,3.574870668993468e-05,1.0892521577396637e-48,0.0,2.5484524136327076e-52,0.0007327561337714321,0.00036843515541264734,3.34941050375134e-05,0.0,0.00020096463022508038
3316884,1440533,0.0,0,0,30,0,2,2.8785923647081138e-05,0.00012662361084578522,2.858199635833994e-55,0.0,0.0,1.1561417835562577e-05,0.00020096463022508038,0.0,0.0,0.00016747052518756699
2308616,4597182,0.0,0,0,36,0,2,2.8785923647081138e-05,3.0852866422600266e-05,2.858199635833994e-55,0.0,0.0,0.001075724378475203,0.00020096463022508038,0.0,0.0,0.00020096463022508038
2468610,1173627,0.0,0,0,66,0,2,3.280659369933921e-05,4.010604627861244e-05,2.0865443204865223e-10,0.0,2.1903033851968702e-16,5.915187042958633e-05,0.00033494105037513397,3.34941050375134e-05,0.0,0.00020096463022508038
