Source,Sink,Connected
1139433,629046,1
629046,1027216,1
1027216,1972360,1
1027216,1158004,1
1027216,1947937,1
1027216,4813076,1
1676054,614334,1
614334,2753336,1
2753336,1496936,1
2753336,4647691,1
2753336,1892637,1
2753336,4795723,1
2753336,64105,1
64105,2088581,1
64105,3772503,1
64105,4356495,1
64105,1480681,1
3436345,242455,1
1204184,242455,1
457419,242455,1
20388,791325,1
3487024,791325,1
2434908,791325,1
316192,3259511,1
316192,703469,1
316192,640955,1
316192,3256694,1
316192,1206713,1
316192,2011847,1
316192,3035791,1
316192,2755563,1
316192,1456258,1
316192,4544332,1
316192,800938,1
2366247,3781412,1
610208,3781412,1
3380008,2900321,1
3380008,1583704,1
1583704,3399778,1
1583704,1045092,1
1583704,4243124,1
1583704,289649,1
1583704,1470395,1
1583704,1819129,1
1583704,905340,1
1583704,4406297,1
1583704,4057145,1
2315048,1062273,1
2315048,769446,1
2315048,129857,1
2315048,1336743,1
2315048,4569243,1
2315048,1310759,1
2315048,3160091,1
2315048,173767,1
2315048,4038613,1
2315048,3917621,1
2315048,3049941,1
4910,4128945,1
4910,2292610,1
2292610,4167081,1
2292610,2270279,1
2292610,2311182,1
2292610,3524236,1
2292610,563575,1
2292610,769888,1
769888,3111745,1
769888,1617196,1
769888,1525397,1
1660431,4027183,1
4668030,4027183,1
2606468,4027183,1
3576624,4054487,1
3576624,3945416,1
3576624,4647923,1
3576624,2947403,1
3576624,1462630,1
3576624,1265198,1
3576624,4503610,1
3576624,3329795,1
3576624,4515974,1
3576624,3603803,1
3576624,1332298,1
1232138,3306286,1
4673870,3306286,1
4427734,3306286,1
3314478,3617600,1
3314478,2048998,1
3314478,2786902,1
3314478,4118254,1
3314478,3229114,1
3314478,380970,1
3314478,4422172,1
3314478,392394,1
3314478,2122576,1
3314478,2271165,1
3314478,3811819,1
2808502,4305715,1
2984603,4305715,1
2926541,4305715,1
4457580,742195,1
4749275,742195,1
3656366,742195,1
20388,3593013,1
2984603,3593013,1
714035,3593013,1
4586866,4764472,1
2661137,4764472,1
4475147,4764472,1
3388216,85708,1
3388216,814308,1
3388216,2866575,1
3388216,4093285,1
3388216,3324314,1
3388216,1948661,1
3388216,41569,1
3388216,3686023,1
3388216,3053906,1
3388216,3858412,1
3858412,4022416,1
78652,2362482,1
78652,3003098,1
78652,3289266,1
78652,4352024,1
78652,4552530,1
78652,3653045,1
3653045,3004001,1
3653045,4096612,1
4096612,3937712,1
4096612,3681988,1
4096612,564930,1
2585410,1689039,1
1689039,1054633,1
1054633,1341632,1
1341632,3341003,1
1341632,2259903,1
1341632,223330,1
1341632,2985448,1
1341632,2494896,1
2494896,4180493,1
2494896,2604876,1
2494896,1347048,1
1774406,3013812,1
1774406,3449047,1
1774406,2117213,1
1774406,298620,1
1774406,3430910,1
1774406,2306470,1
1774406,415322,1
1774406,3006197,1
1774406,1278727,1
1774406,2554685,1
2554685,1062721,1
938826,2273810,1
2273810,2875956,1
2273810,240230,1
2273810,1826793,1
2273810,4534545,1
2273810,2949632,1
2273810,2934091,1
2273810,3353809,1
2273810,703588,1
2273810,2329983,1
2273810,3284554,1
3857721,3683147,1
714035,3683147,1
850682,3683147,1
1807180,4561995,1
4561995,2007376,1
4561995,1639727,1
4561995,3974467,1
4561995,1890033,1
4561995,1022609,1
4561995,4742171,1
4561995,3140674,1
4561995,3841228,1
3841228,1920244,1
1920244,2503470,1
4739917,1310357,1
4739917,4628509,1
4739917,1106542,1
4739917,4773725,1
4739917,1558424,1
4739917,4160294,1
4739917,2564069,1
4739917,3256618,1
4739917,4601186,1
4739917,3880001,1
4739917,2699925,1
1763327,3912526,1
4566358,3912526,1
20388,1266511,1
4217935,1266511,1
714035,1266511,1
3150672,3153924,1
3150672,873549,1
3150672,1181046,1
3150672,352006,1
3150672,20462,1
3150672,3151781,1
3150672,3177922,1
3150672,1212380,1
1212380,242067,1
1212380,1355844,1
1212380,3043903,1
20388,3658576,1
2930986,3658576,1
2661137,3658576,1
2479083,1995601,1
816934,1995601,1
758433,1995601,1
2749267,4632574,1
856916,412679,1
856916,2532436,1
856916,4405249,1
856916,857515,1
856916,2828660,1
856916,2024359,1
856916,559169,1
856916,1959592,1
856916,3151682,1
3151682,4164269,1
3151682,3817,1
3019604,182179,1
3019604,533147,1
3019604,883626,1
3019604,4230144,1
3019604,1811643,1
3019604,3084962,1
3019604,60887,1
3019604,592131,1
3019604,688750,1
3019604,3342029,1
3019604,2973151,1
20388,1725270,1
714035,1725270,1
3465568,1725270,1
4633431,1705008,1
4633431,1370303,1
4633431,2237380,1
4633431,2053547,1
4633431,2729166,1
4633431,2402372,1
4633431,507718,1
4633431,2039813,1
4633431,1298305,1
4633431,618150,1
4633431,2111336,1
2495727,1127255,1
341520,1127255,1
1691279,1127255,1
20388,807761,1
2549365,807761,1
2445753,807761,1
2405212,4314891,1
2405212,1812011,1
2405212,4667210,1
2405212,2842201,1
2405212,1694008,1
2405212,1380819,1
2405212,3637607,1
2405212,659799,1
2405212,1895338,1
2405212,2464408,1
2405212,1647279,1
2061150,3275002,1
3275002,1130678,1
3275002,4859244,1
4859244,4349861,1
4859244,1782994,1
4859244,3239157,1
4859244,2536770,1
4859244,2645730,1
4859244,796871,1
4859244,1054633,1
1054633,1341632,1
2549365,1561441,1
1757498,1561441,1
1812114,1561441,1
4082872,4215650,1
2164035,4215650,1
714035,4027234,1
1660431,4027234,1
3247133,4027234,1
2839397,1326516,1
2839397,653251,1
2839397,2883743,1
2839397,401675,1
2839397,2974919,1
2839397,3991988,1
3991988,3275350,1
3275350,3453921,1
3275350,2281940,1
3275350,1541413,1
1541413,933143,1
2452371,873318,1
850459,775014,1
1757498,775014,1
1812114,775014,1
20388,365416,1
2984603,365416,1
3303132,365416,1
717673,3905245,1
717673,58189,1
717673,1521461,1
717673,2416181,1
717673,1594222,1
717673,235938,1
717673,3164436,1
717673,902896,1
717673,4055476,1
4055476,3689206,1
4055476,208711,1
2773866,583821,1
583821,2498039,1
583821,4541312,1
583821,1016603,1
1016603,1082077,1
1016603,1991608,1
1991608,2861166,1
1991608,712129,1
1991608,3938275,1
1991608,2730639,1
1991608,2892675,1
2808502,4141931,1
2619379,4141931,1
2984603,4141931,1
2250898,4674411,1
24518,4674411,1
3126541,4674411,1
4797294,2809889,1
4797294,3490801,1
4797294,285177,1
4797294,1999969,1
4797294,4720120,1
4797294,1591847,1
4797294,4750143,1
4797294,4594706,1
4797294,2601133,1
4797294,2568454,1
4797294,2128056,1
3756910,2427516,1
3756910,4502962,1
3756910,1330345,1
1330345,2858278,1
1330345,1372302,1
1330345,4324828,1
1330345,159737,1
1330345,968253,1
1330345,1801624,1
1330345,3627590,1
3627590,4372964,1
4641648,4279293,1
4641648,4657906,1
4641648,3397500,1
3397500,3960834,1
3397500,4739396,1
4739396,1690853,1
4739396,2398163,1
2398163,2798120,1
2398163,3483270,1
3483270,136256,1
3483270,824021,1
136049,2679076,1
136049,1756897,1
136049,2389556,1
2389556,2987192,1
2389556,2541901,1
2389556,2121798,1
2389556,1293726,1
2389556,4315366,1
2389556,4005162,1
2389556,3722127,1
3722127,1177572,1
2410444,3199855,1
3434251,3199855,1
4699550,3199855,1
1905523,1741379,1
1905523,4854080,1
1905523,663713,1
663713,3829041,1
663713,1425397,1
663713,152227,1
663713,1712952,1
663713,4737429,1
4737429,4397519,1
4737429,3955585,1
4737429,4314283,1
3174668,3781492,1
2619379,3781492,1
2984603,3781492,1
1143671,1726823,1
1143671,3200364,1
3200364,1560340,1
3200364,1792592,1
3200364,1975641,1
3200364,597384,1
3200364,1393565,1
3200364,1530962,1
3200364,2183794,1
3200364,4108154,1
3200364,2655409,1
1660431,815993,1
4067692,815993,1
1763327,815993,1
4420475,1575721,1
4420475,816168,1
4420475,1401803,1
1401803,215517,1
215517,2469832,1
2469832,3369010,1
3369010,4851622,1
3369010,1712121,1
3369010,44749,1
3369010,1856854,1
3369010,978027,1
1479553,1603313,1
1479553,4240045,1
1479553,2518887,1
1479553,2366450,1
1479553,857261,1
1479553,3311105,1
1479553,136204,1
1479553,4799554,1
1479553,3487024,1
3487024,874654,1
3487024,621279,1
3465568,4838273,1
3691952,4838273,1
2250898,4838273,1
2619379,3289985,1
448823,3289985,1
714035,3289985,1
258948,4163093,1
258948,2245542,1
258948,407997,1
258948,786220,1
258948,1565469,1
1565469,448823,1
448823,4720943,1
448823,1884181,1
448823,451129,1
448823,477282,1
448823,2382179,1
2651013,3125369,1
2651013,1681290,1
2651013,1757032,1
2651013,2828425,1
2651013,356295,1
2651013,281762,1
2651013,1818517,1
2651013,1684018,1
2651013,3407739,1
2651013,4813777,1
2651013,4248715,1
3396488,2482941,1
3396488,3587774,1
3396488,1398949,1
3396488,2955066,1
3396488,1709145,1
3396488,4100558,1
3396488,1168013,1
3396488,4378771,1
3396488,2815988,1
3396488,4798673,1
3396488,2790002,1
1796644,54157,1
3175312,3606157,1
3175312,2741789,1
3175312,2679154,1
3175312,3078291,1
3175312,83550,1
3175312,4141075,1
3175312,1474926,1
3175312,4253256,1
3175312,1361670,1
3175312,690810,1
3175312,1560315,1
3658641,682013,1
3658641,4260238,1
4260238,4454175,1
4454175,2302062,1
4454175,247783,1
247783,4636446,1
247783,4053029,1
247783,4832223,1
247783,4593423,1
4593423,1562061,1
4593423,977992,1
3994516,188743,1
188743,965744,1
188743,1739606,1
188743,1537831,1
188743,3835413,1
3835413,1318696,1
3835413,3097103,1
3835413,3889476,1
3835413,3726379,1
3835413,2005037,1
3835413,4290895,1
4174741,22721,1
22721,3732950,1
22721,3335054,1
22721,1682895,1
22721,3768839,1
22721,494527,1
22721,3525501,1
22721,548878,1
22721,827783,1
22721,4123014,1
22721,3991093,1
3398222,1840022,1
466771,1840022,1
1608469,1840022,1
2118551,4196540,1
2118551,3559848,1
2118551,3102599,1
2118551,2942648,1
2118551,327313,1
2118551,1212380,1
1212380,242067,1
1212380,1355844,1
1212380,3043903,1
1212380,1701775,1
1701775,93005,1
3246139,13205,1
1848218,3275344,1
1848218,3659338,1
1848218,1111447,1
1848218,2295475,1
1848218,3503671,1
3503671,2316273,1
3503671,1635272,1
3503671,3454442,1
3503671,1556932,1
3503671,1488540,1
3503671,3985479,1
4846491,880963,1
4846491,4783672,1
4846491,1976972,1
4846491,1931344,1
1931344,178296,1
1931344,1787754,1
1931344,2877195,1
1931344,2323997,1
2323997,2973253,1
2323997,2266798,1
2323997,1351261,1
4600732,1690853,1
4600732,1472708,1
1472708,3299671,1
1472708,3933967,1
1472708,1564450,1
1472708,3844656,1
1472708,3453432,1
1472708,3547614,1
3547614,3552776,1
3547614,1320011,1
3547614,2002799,1
2506342,1102747,1
3261660,1102747,1
4363166,1696058,1
4363166,1645939,1
4363166,1971217,1
4363166,4751012,1
4751012,1689039,1
1689039,1054633,1
1054633,1341632,1
1341632,3341003,1
1341632,2259903,1
1341632,223330,1
1341632,2985448,1
45986,2200585,1
45986,791785,1
45986,1672381,1
1672381,883735,1
1672381,3296525,1
1672381,717002,1
717002,197603,1
717002,682875,1
717002,2434721,1
717002,4728943,1
717002,4437733,1
2956481,2700195,1
810996,2700195,1
2259583,2700195,1
3174668,4543397,1
3670317,4543397,1
2808502,4543397,1
850459,3937192,1
2549365,3937192,1
3376555,3937192,1
2200489,4794626,1
2200489,3694046,1
3694046,786010,1
3694046,3675391,1
3694046,2511905,1
3694046,1016290,1
3694046,3810622,1
3694046,169009,1
169009,1049507,1
169009,156232,1
169009,2517143,1
1479593,4073732,1
1479593,2242816,1
1479593,1530205,1
1479593,1873614,1
1479593,3598093,1
1479593,1695235,1
1479593,3255842,1
1479593,4281024,1
1479593,1891811,1
1479593,2409723,1
1479593,2556418,1
2619379,4395944,1
4332049,4395944,1
2120801,4395944,1
1381293,1144894,1
1381293,2805603,1
1381293,835850,1
1381293,3089177,1
1381293,4195270,1
1381293,1455727,1
1455727,3318315,1
1455727,1150512,1
1455727,2736929,1
1455727,4787733,1
1455727,3483466,1
20388,3601327,1
3376555,3601327,1
3174668,3601327,1
20388,2208689,1
3104940,2208689,1
1638122,2208689,1
3703306,1274808,1
4064997,1274808,1
1324992,1274808,1
873468,3552185,1
3329174,3552185,1
1689390,3552185,1
20388,4060090,1
1802489,4060090,1
2619379,4060090,1
1233851,229913,1
229913,3476921,1
3476921,112546,1
3476921,76827,1
3476921,2569970,1
3476921,1648014,1
3476921,2284735,1
3476921,2922782,1
3476921,3611972,1
3476921,4770597,1
3476921,1257455,1
2984603,2413499,1
1699324,2413499,1
448823,2413499,1
2998332,570302,1
298105,570302,1
2460721,570302,1
714035,963520,1
3465568,963520,1
3247133,963520,1
2806721,2625870,1
2806721,2253090,1
2806721,3956245,1
2806721,1242191,1
2806721,2077075,1
2806721,1066669,1
2806721,1721923,1
1721923,324866,1
1721923,3962658,1
1721923,2825784,1
1721923,1642703,1
2683846,2633037,1
2683846,1510811,1
2683846,3219220,1
2683846,4723645,1
2683846,165342,1
165342,727535,1
727535,321658,1
727535,3691155,1
727535,1299015,1
1299015,468003,1
1299015,3210520,1
2619379,1905607,1
2984603,1905607,1
98402,1905607,1
20388,1201096,1
2809458,1201096,1
1763327,1201096,1
4355015,4697045,1
4355015,126882,1
4355015,2292419,1
4355015,1079047,1
4355015,4851090,1
4355015,695611,1
4355015,2514922,1
4355015,1985062,1
4355015,3536413,1
4355015,1815785,1
1815785,4246278,1
3519436,365351,1
3519436,1624001,1
3519436,4098192,1
3519436,1515872,1
3519436,912016,1
912016,1640272,1
912016,2671258,1
912016,777129,1
912016,2999156,1
912016,2237038,1
912016,1357493,1
3863501,3552151,1
3863501,4038706,1
3863501,3978024,1
3863501,780796,1
3863501,362639,1
3863501,579931,1
3863501,2609299,1
3863501,1630214,1
3863501,3336404,1
3863501,3290855,1
3863501,3198754,1
127950,1001643,1
127950,1818165,1
127950,3656568,1
127950,3010565,1
127950,4306386,1
127950,2495638,1
127950,3766079,1
127950,763825,1
127950,1324222,1
127950,433644,1
127950,1876791,1
2413519,1470331,1
2413519,3533752,1
2413519,865815,1
865815,4809350,1
865815,2976753,1
865815,3561375,1
865815,1725356,1
865815,2573936,1
865815,1235337,1
865815,2234626,1
865815,3560192,1
2808502,2634700,1
2984603,2634700,1
714035,2634700,1
4608977,2401643,1
2401643,4106021,1
2401643,3427311,1
2401643,2835950,1
2401643,3287262,1
2401643,2842619,1
2842619,3939554,1
3939554,3422697,1
3939554,1923566,1
3939554,4735841,1
3939554,4735175,1
1594321,4338994,1
1594321,4614212,1
1594321,1932152,1
1594321,3497087,1
1594321,1373105,1
1594321,1752485,1
1594321,1202285,1
1594321,635924,1
635924,2465713,1
635924,4304090,1
635924,175423,1
4416976,2167763,1
378641,2167763,1
4306404,2167763,1
448823,398291,1
3356514,398291,1
3196935,398291,1
4117461,3549362,1
4117461,2343279,1
4117461,3814091,1
4117461,3193251,1
4117461,486155,1
4117461,3998452,1
4117461,3380156,1
4117461,2250561,1
4117461,4736660,1
4117461,972148,1
4117461,1097464,1
2069466,3964030,1
3964030,2177714,1
3964030,840957,1
3964030,156072,1
3964030,1122560,1
1122560,2857376,1
1122560,2765492,1
1122560,3408674,1
1122560,1094020,1
1122560,2608488,1
1122560,2205913,1
2250898,4486106,1
1700836,3119910,1
1700836,4113863,1
1700836,156083,1
1700836,2370589,1
1700836,4223932,1
1700836,3644894,1
1700836,2228278,1
1700836,1992286,1
1700836,3373778,1
1700836,1300968,1
1700836,3014049,1
644069,2740003,1
644069,2647536,1
2647536,2233283,1
2647536,4755751,1
2647536,1343600,1
2647536,4459777,1
4459777,4546829,1
4459777,725930,1
725930,3969219,1
725930,159458,1
725930,3155505,1
4052990,2167783,1
4388455,2167783,1
3104940,2167783,1
3494888,4443168,1
4443168,3529431,1
4443168,135390,1
4443168,3377616,1
4443168,4589996,1
4589996,950875,1
4589996,1444562,1
4589996,3262474,1
4589996,3208612,1
4589996,2350444,1
4589996,4310719,1
4600810,1324992,1
1324992,1878418,1
1324992,3884857,1
1324992,3264988,1
1324992,1436870,1
1324992,3616375,1
1324992,4190361,1
1324992,1596695,1
1324992,329329,1
1324992,3113986,1
1324992,2564269,1
3200364,4387818,1
4179436,4387818,1
599826,4387818,1
463854,3133602,1
463854,4307379,1
463854,588258,1
463854,2343668,1
463854,2957121,1
463854,4259397,1
463854,3033589,1
463854,3174539,1
463854,1901065,1
463854,3417336,1
463854,3862921,1
20388,570353,1
2757027,570353,1
2040801,570353,1
2619379,1348594,1
2984603,1348594,1
4716010,1348594,1
1135603,1067542,1
1135603,204869,1
1135603,1687276,1
1687276,52336,1
1687276,431384,1
431384,3107569,1
3107569,3973225,1
3107569,3902338,1
3107569,821939,1
3107569,1305957,1
3107569,2147231,1
2511862,880157,1
2511862,1976953,1
1976953,2566765,1
1976953,347856,1
1976953,4000052,1
1976953,915513,1
1976953,661454,1
1976953,1122366,1
1976953,3542980,1
1976953,487236,1
487236,933487,1
1979383,3445164,1
1979383,1403759,1
1979383,2369248,1
1979383,763788,1
1979383,4296307,1
1979383,3733760,1
3733760,4454175,1
4454175,2302062,1
4454175,247783,1
247783,4636446,1
247783,4053029,1
4096612,1528823,1
714035,5113,1
4673870,5113,1
3247133,5113,1
144710,3077116,1
1891611,3077116,1
1782783,4443168,1
4443168,3529431,1
4443168,135390,1
4443168,3377616,1
4443168,4589996,1
4589996,950875,1
4589996,1444562,1
4589996,3262474,1
4589996,3208612,1
4589996,2350444,1
4589996,4310719,1
4461572,1375435,1
4461572,889681,1
4461572,3792253,1
4461572,3146959,1
3146959,1535507,1
1535507,2727947,1
1535507,1029516,1
1535507,3135577,1
1535507,733334,1
1535507,1867747,1
1535507,2384374,1
357381,3900740,1
357381,1227992,1
357381,530154,1
357381,418436,1
357381,4011226,1
357381,2782058,1
357381,3078510,1
357381,1678620,1
357381,4670007,1
357381,2504979,1
357381,1413066,1
4084740,2531928,1
4084740,2282112,1
4084740,2808725,1
4084740,4759338,1
4084740,4464537,1
4084740,575926,1
4084740,2228245,1
4084740,1242327,1
4084740,2268237,1
4084740,4799962,1
4084740,266582,1
46090,1343216,1
46090,3023806,1
46090,467702,1
46090,1463033,1
1463033,4821258,1
1463033,2678546,1
1463033,1697012,1
1463033,35977,1
1463033,118863,1
1463033,4073387,1
1463033,4585064,1
714035,1315850,1
3465568,1315850,1
3247133,1315850,1
1799182,2661935,1
1799182,3911827,1
1799182,4793008,1
1799182,4130826,1
4130826,2557982,1
4130826,3436436,1
3436436,27756,1
3436436,812874,1
812874,4258085,1
4258085,386833,1
4258085,4445347,1
2921487,3969635,1
2921487,3476921,1
3476921,112546,1
3476921,76827,1
3476921,2569970,1
3476921,1648014,1
3476921,2284735,1
3476921,2922782,1
3476921,3611972,1
3476921,4770597,1
3476921,1257455,1
3699726,3554354,1
3699726,2731079,1
3699726,4602211,1
3699726,2770472,1
3699726,1326867,1
3699726,922376,1
3699726,4303655,1
3699726,2744499,1
3699726,1174433,1
1174433,4445347,1
4445347,3930017,1
504848,963995,1
963995,3428239,1
963995,3486106,1
963995,96867,1
963995,1447950,1
963995,2976186,1
2976186,951929,1
951929,7575,1
7575,4710789,1
7575,563154,1
7575,1693997,1
259091,4713670,1
259091,2296278,1
259091,1696275,1
259091,1842668,1
259091,3189257,1
259091,2410562,1
259091,2744958,1
259091,1182851,1
259091,3320760,1
259091,4083757,1
259091,26542,1
996371,3456326,1
996371,2851239,1
996371,2264592,1
996371,3757449,1
996371,4775549,1
4775549,1497003,1
4775549,3953080,1
4775549,4284705,1
4775549,2001292,1
4775549,3352045,1
4775549,400565,1
3716119,2628408,1
2628408,1065016,1
2628408,3474995,1
2628408,4476596,1
4476596,2943547,1
4476596,1452009,1
1452009,170847,1
1452009,2706225,1
1452009,3133502,1
3133502,82285,1
3133502,2869355,1
2028569,1696837,1
1696837,3199953,1
1696837,3577163,1
1696837,1306918,1
1306918,1433964,1
1306918,2790000,1
1306918,2831250,1
1306918,840078,1
1306918,4128585,1
1306918,278067,1
1306918,4384413,1
1233950,3334111,1
1233950,551462,1
1233950,2530628,1
1233950,1933229,1
1233950,1227578,1
1233950,3069224,1
1233950,4662041,1
1233950,737747,1
1233950,1788055,1
1233950,99647,1
1233950,3579184,1
619552,4219038,1
619552,1857883,1
619552,2353947,1
619552,3895953,1
619552,2601332,1
619552,4190089,1
619552,1087619,1
619552,2645451,1
619552,2888885,1
619552,3192665,1
619552,115097,1
20388,21536,1
3174668,21536,1
3670317,21536,1
2528294,1978033,1
2528294,2784438,1
2528294,4860140,1
2528294,2938694,1
2528294,3489900,1
2528294,537950,1
2528294,3665303,1
2528294,4411294,1
2528294,1114543,1
2528294,1984,1
2528294,2435494,1
20388,685095,1
1042163,685095,1
2619379,685095,1
2808502,3593261,1
2619379,3593261,1
2984603,3593261,1
1086513,2748102,1
1086513,2585214,1
1086513,2090934,1
1086513,2850389,1
1086513,1534994,1
1086513,1334396,1
1086513,1414904,1
1086513,743710,1
1086513,792347,1
1086513,2691797,1
1086513,4476860,1
1802489,4305969,1
2757027,4305969,1
714035,4305969,1
54323,2991213,1
54323,3377616,1
54323,923596,1
54323,2903310,1
54323,2768780,1
54323,4443168,1
4443168,3529431,1
4443168,135390,1
4443168,4589996,1
4589996,950875,1
4589996,1444562,1
3839027,1447698,1
3839027,1489713,1
3839027,4127825,1
3839027,2140916,1
3839027,1632565,1
3839027,300762,1
3839027,1285865,1
3839027,4842449,1
3839027,159815,1
3839027,4056754,1
3839027,4740242,1
2452371,4658228,1
2075242,4658228,1
1733340,4658228,1
242742,4564601,1
242742,1076285,1
1076285,2644480,1
1076285,55099,1
1076285,3955955,1
3955955,3883025,1
3955955,385658,1
3955955,2178227,1
3955955,1822595,1
3955955,3535557,1
3955955,4012880,1
573826,2241589,1
3975671,2241589,1
4846491,2241589,1
1586232,4445347,1
4445347,3930017,1
3930017,4720169,1
4720169,2449457,1
2449457,2469354,1
2449457,3291892,1
2449457,2198231,1
2449457,2818647,1
2449457,3832925,1
2449457,3985802,1
2449457,4588320,1
20388,1586234,1
4064997,1586234,1
4070162,1586234,1
2619379,824382,1
2452371,824382,1
3553485,824382,1
701503,3184317,1
701503,2201440,1
701503,1431285,1
701503,2358903,1
701503,580901,1
701503,2694765,1
701503,3990123,1
701503,2434913,1
701503,1052937,1
701503,3661046,1
701503,2883696,1
1505741,4322367,1
3356514,4322367,1
2434952,4322367,1
300097,3316614,1
300097,2584912,1
300097,3684459,1
300097,3734061,1
300097,1394548,1
300097,1424720,1
1424720,2113667,1
1424720,1121723,1
1424720,1597467,1
1424720,4413192,1
1424720,3814535,1
4123129,3970114,1
3478606,75179,1
20388,1471569,1
3763328,1471569,1
4772774,1471569,1
20388,3994705,1
1793311,3994705,1
4427734,3994705,1
3691603,585782,1
3691603,2710512,1
3691603,2839701,1
3691603,3499043,1
3691603,568388,1
3691603,4211048,1
3691603,3089169,1
3691603,1058925,1
3691603,4777946,1
3691603,1510265,1
3691603,2335388,1
2118739,1811691,1
2118739,3630523,1
2118739,2277367,1
2118739,2563233,1
2563233,2141287,1
2141287,4683128,1
2141287,585907,1
2141287,2273160,1
2141287,2911365,1
2141287,1454558,1
1454558,4445347,1
4576342,4063856,1
4576342,1120088,1
4576342,3413057,1
4576342,1887103,1
4576342,948883,1
4576342,4494493,1
4576342,2062005,1
4576342,260853,1
260853,688124,1
260853,4114494,1
260853,3487024,1
4207706,3583234,1
4207706,1888372,1
4207706,3700433,1
4207706,2854594,1
4207706,4781024,1
4207706,2809011,1
4207706,1567826,1
4207706,498277,1
4207706,1704957,1
4207706,3211042,1
4207706,2648701,1
20388,357466,1
2619379,357466,1
2984603,357466,1
20388,2151517,1
2984603,2151517,1
2177945,2151517,1
2831459,1288807,1
2831459,231480,1
2831459,2890274,1
2831459,1745298,1
2831459,4159325,1
2831459,842276,1
2831459,1592257,1
2831459,3293739,1
2831459,2354103,1
2831459,2421723,1
2831459,3390675,1
5221,3651992,1
5221,4718260,1
5221,2497116,1
5221,1091557,1
5221,756999,1
5221,180384,1
5221,1389143,1
5221,1454198,1
5221,3391121,1
5221,2547392,1
5221,4830474,1
20388,4273253,1
2984603,4273253,1
2998332,4273253,1
1283175,1200928,1
1283175,1825161,1
1283175,4589996,1
4589996,950875,1
4589996,1444562,1
4589996,3262474,1
4589996,3208612,1
4589996,2350444,1
4589996,4310719,1
4310719,3068714,1
4310719,1466052,1
20388,4117610,1
487639,4117610,1
2808502,4117610,1
3615588,3593324,1
4521901,3593324,1
2139195,3593324,1
447597,1511168,1
1511168,2507974,1
1511168,52596,1
1511168,2913230,1
1511168,2587847,1
1511168,1234583,1
1511168,1357617,1
1511168,1648014,1
1511168,1355844,1
1511168,3043903,1
1511168,3611972,1
1812114,54381,1
376921,54381,1
4803678,54381,1
20388,2307183,1
2808502,2307183,1
2619379,2307183,1
4559986,141681,1
4559986,819376,1
4559986,4586766,1
4559986,2748102,1
4559986,4608324,1
4559986,4774880,1
4559986,160078,1
4559986,2205457,1
4559986,3484920,1
4559986,1418778,1
4559986,3083304,1
1602676,1464101,1
1602676,2324253,1
1602676,3542427,1
1602676,597048,1
597048,1635840,1
597048,2168597,1
597048,243114,1
597048,1336080,1
597048,439820,1
597048,2273863,1
597048,3132733,1
714035,726135,1
3465568,726135,1
376921,726135,1
1606939,1471608,1
1676412,775835,1
1676412,2533543,1
1676412,3584932,1
1676412,4006090,1
1676412,1948685,1
1676412,4038336,1
1676412,3420,1
1676412,702119,1
1676412,3194675,1
1676412,4781616,1
1676412,2194084,1
850459,1193087,1
163021,1193087,1
2549365,1193087,1
865410,2393166,1
865410,2192612,1
865410,2083543,1
865410,3862174,1
865410,3976164,1
3976164,1737080,1
1737080,3712498,1
3712498,3365643,1
3712498,118589,1
118589,2944531,1
118589,3384086,1
4109446,769113,1
4109446,1055370,1
4109446,1879094,1
4109446,2752069,1
4109446,3205545,1
3205545,3853107,1
3205545,1514860,1
3205545,4181723,1
3205545,2764227,1
3205545,3046958,1
3205545,2979118,1
20388,1266825,1
4112224,1266825,1
850459,4510860,1
1042163,4510860,1
1802489,4510860,1
1086605,2194084,1
2194084,4130943,1
4130943,2905364,1
4130943,120049,1
4130943,1578471,1
4130943,3159247,1
4130943,1960695,1
4130943,1463368,1
1463368,4401355,1
1463368,2102888,1
2102888,602106,1
1403971,3601552,1
3376555,3527826,1
1802489,3527826,1
2810556,3527826,1
742548,4847918,1
4847918,4383649,1
4847918,4781616,1
4847918,3744460,1
4847918,35266,1
4847918,113052,1
4847918,1866519,1
4847918,335187,1
4847918,2443914,1
2443914,1884638,1
2443914,2382021,1
2569366,4768843,1
2569366,3615344,1
2569366,220125,1
2569366,2181513,1
2569366,3861798,1
2569366,2577052,1
2577052,2467323,1
2577052,1580501,1
2577052,1712555,1
2577052,2033251,1
2577052,3876325,1
3142808,2863956,1
3142808,1218848,1
3142808,158307,1
3142808,2641255,1
3142808,3606306,1
3142808,2254508,1
3142808,3866190,1
3142808,557883,1
3142808,2168358,1
3142808,3635553,1
3142808,1126471,1
20388,3626136,1
850459,3626136,1
4699022,3626136,1
4052122,4172412,1
4172412,3387262,1
4172412,685355,1
4172412,334151,1
4172412,327560,1
4172412,4382302,1
4172412,1832337,1
4172412,2579018,1
4172412,3056646,1
4172412,445032,1
4172412,592369,1
87195,4494976,1
87195,2213859,1
87195,72839,1
72839,4011090,1
72839,3929022,1
72839,3563955,1
72839,3602816,1
72839,3151361,1
72839,3668170,1
72839,2102342,1
72839,3006304,1
2380958,3865363,1
3865363,835808,1
3865363,2676274,1
3865363,2480532,1
2480532,319534,1
2480532,1942748,1
2480532,4648319,1
2480532,2384435,1
2480532,4758598,1
2480532,4503855,1
4503855,3330906,1
2200735,241154,1
2200735,34865,1
2200735,4324169,1
2200735,3830454,1
